Corporate_name	Count
Goodtemplar-samfundets bibliotek (Malmö)	1
Good-templar-ordens lånebibliotek (Malmö)	1
Godtemplarorden (Malmö)	1
Goodtemplarorden (Malmö)	1
Malmö gasverk	1
Fruntimmernas i Malmö sjuk- och begravningskassa	1
Frimurarelogens restaurant (Malmö)	1
Malmö FF	1
Malmö folkskolors bibliotek	1
Sällskapet F.V. =Fotbollföreningens vänner (Malmö)	1
Ev.Luth.Missionssällskapets bibliotek (Malmö)	1
Evangelisk lutherska missionssällskapet (Malmö)	1
Malmö elementarläroverks bibliotek	1
Malmö stads drätselkammare	1
Malmö djurskyddsförening	1
Malmö centralhospital	1
Malmö byggmästareförening	1
Bostadsföreningen Scania och pensionskassan Scania (Malmö)	1
Bostadsföreningen S:t Knut (Malmö)	1
Malmö borgarskolas lärjungebibliotek	1
Malmö l:a blåbandsförening	1
Blindbiblioteket (Malmö)	1
Betels ungdomsförenings bibliotek (Malmö)	1
Betels barn-missionsförening (Malmö)	1
Begrafningskassan Germania (Malmö)	1
MAI	1
Allhems typografers personalklubb (Malmö)	1
Malmö bageriidkareförening	1
Malmö badmintonförbund	1
Arendska stenografiklubbens bibliotek (Malmö)	1
Arbets- och försörjningsinrättning (Malmö)	1
Arbetets typer (Malmö)	1
Malmö arbetares allmänna sjuk- och begravningshjälpskassa	1
Malmö arbetareförening	1
Malmö arbetarebibliotek	1
Malmbäcks sparbank	1
Malmbäcks skytteförening	1
Malmbäcks folkbibliotek	1
Svenska metallindustriarbetarförbundet.	1
Malmbergets Folkbibliotek	1
Malmbergets bibliotek	1
Malmbergets allmänna idrottsförening	1
Union christian high school (Madura)	1
Madesjö kyrkliga ungdomskrets	1
Madesjö församlingsbibliotek	1
Föreningen Margarethahemmet	1
Lövestads mejeriförening u.p.a.	1
Lörstrands kooperativa handelsförening u.p.a.	1
Lönsboda gymnastik- och idrottsförening	1
Lönneberga sockenbibliotek	1
Löddeköpinge mejeriförening	1
Mejeriförening (Löberöd)	1
Lästringe missionsförening	1
Melinska stenografförbundet	1
Läsebibliotek	1
Svenska Lärares missionsförening	1
Sveriges Länsskogvaktareförbund	1
Länna-Drevvikens fastighetsägareförening	1
Länna församlings lånbibliotek	1
Svenska Läkarnas nykterhetsförening	1
Allmänna Svenska Läkarföreningen	1
Svenska Läkaresällskapet.	1
Sveriges Lädergrosshandlare-förening	1
Panama Långsunda dansklubb	1
Brottarklubben Primo (Långshyttan)	1
Svenska landsbygdens ungdomsförbund (Långsele)	1
Sjukhuset vid Långbro	1
Långareds församlingsbibliotek	1
Lånebibliotek	1
Malmö musikkonservatorium	1
British Soviet Friendship Society.	1
Baltiska utställningen.	1
Vin- & spritcentralen	1
Lysekils sjömanshem	1
Lysekils segelsällskap	1
IFK Lysekil	1
Lysekils folkskolebibliotek	1
Lysekils folkbibliotek	1
Lysekils arbetarekommuns bibliotek	1
Lyngby folk- och skolbibliotek	1
Lycksele sportklubb	1
Lycksele kommunbibliotek	1
Lycksele idrottsförening	1
Lyckeby trafikförening	1
Biblioteket (Lycke (Bohuslän)	1
Lyby folkbibliotek	1
Lutheran World Federation.	1
Luth & Roséns elektriska aktiebolag	1
aktiebolag Luossavaara-Kiirunavaara	1
Lungsunds sockenbibliotek	1
Stenkolsaktiebolaget Lundvall & Co Hälsingborg	1
Lundsbergs skola	1
Lunds landsförsamlings församlingsbibliotek	1
Aktiebolaget M. Lundgrens gjuteri	1
Koloniområdet 'Öster I' (Lund)	1
Västgötagården (Lund)	1
Universitet. Teologiska fakulteten (Lund)	1
Universitetet. Teologiska fakulteten (Lund)	1
Lunds universitets slaviska institution	1
Universitetet. Befordringsfrågor. Professuren i statistik 1940 (Lund)	1
Universitet. Befordringsfrågan (Lund)	1
Lunds tobakshandlareförening	1
Tegnérs-stiftelsen (Lund)	1
Södra Sveriges sjuksköterskehem (Lund)	1
Sydsvenska socialinstitutet (Lund)	1
Sparbanken för Lunds stad och kringliggande land	1
Sjuk- & begravningskassan Solid (Lund)	1
Småländska nationens bibliotek (Lund)	1
Skånska nationernas bibliotek (Lund)	1
Sirius-Orden (Lund)	1
Realskolans bibliotek (Lund)	1
Spyken	1
Odd Fellow-orden (Lund)	1
Malmö nation (Lund)	1
Sällskapet Lundaakademiker (Lund)	1
Lunds kvinnliga studentförening	1
Kristianstads nation (Lund)	1
Karolinska katedralskolans bibliotek (Lund)	1
Kalmar nation (Lunds universitet)	1
Lunds juridiska förening	1
IOGT:s scoutkårer (Lund)	1
Hälsingborgs-Landskrona nation (Lund)	1
Göteborgs nations bibliotek (Lund)	1
Lunds geologiska fältklubb	1
Kongl. fysiografiska sällskapet i Lund	1
Lunds folkskolors lärjunge- och lärarebibliotek	1
Lunds folkskoleseminarium	1
Fabriks- och handtverksföreningens bibliotek (Lund)	1
Fabriks- och hantverksföreningen (Lund)	1
Den danske Skole (Lund)	1
Clarté (Lund)	1
Centralbyrån för populära vetenskapliga föreläsningar. Boksamlingen (Lund)	1
Sällskapet C.C. = Cedant Curae (Lund)	1
Botaniska institutionens bibliotek (Lund)	1
Blekingska nationens bibliotek (Lund)	1
Sveriges biodlares riksförbund (Lund)	1
Astronomiska observatoriet (Lund)	1
Lunds stads arbetsanskaffningsbyrå	1
Lunds arbetarkommun	1
Lunds arbetarebibliotek	1
Lunds arbetares bageriförening u.p.a.	1
Lunds allmänna nykterhetskommittés bibliotek	1
Lumshedens konsumtionsförening	1
Luleå stift. Matriklar. Präster	1
Luleå typografiska förening	1
Svenska handelsarbetareförbundets avd. 28 (Luleå)	1
Svenska byggnadsarbetarförbundets avd. 278 (Luleå)	1
Luleå sportklubb	1
The Railway library (Luleå)	1
Luleå läroverks lärjungebibliotek	1
Kemisk-växtbiologiska anstalten (Luleå)	1
Luleå husmodersförening	1
Luleå gymnasieförenings Urd bibliotek	1
Luleå gymnasiiförenings bibliotek	1
Goodtemplarorden (Luleå)	1
Folkbiblioteket (Luleå)	1
Ludvika stadsbibliotek	1
Sveriges lokomotivmannaförbund. Avd. 57 (Ludvika)	1
Ludvika kommunala mellanskolas skolbibliotek	1
Ludvika bokstuga	1
Föreningen Gamla Lundsbergare	1
Folkhushållningskommissionens kvinnoråd	1
Amerikanska Goodtemplar-ordens bibliotek (Malmö)	1
Samfundet för stilforskning	1
Asby sparbank.	1
Församlingsbibliotek. Asby.	1
Sockenbiblioteket. Asarum.	1
Asarums kyrkliga scoutkår.	1
Asarums fabriks- och hantverksförening.	1
Kommunbiblioteket. Asa.	1
Utställning 1951. Arvika.	1
Utställning 1933. Arvika.	1
Ungdomsbiblioteket. Arvika.	1
Svenska träindustriarbetareförbundets avd. 52. Arvika.	1
Svenska transportarbetareförbundet avd. 165. Arvika.	1
Arvika stadsbibliotek.	1
Arvika stads skolbibliotek.	1
Arvika samrealskola.	1
Arvika missionsförsamling.	1
Arvika kyrkogård.	1
Blåbandsföreningens bibliotek. Arvika.	1
Arvika baptistförsamling.	1
Arbetarebiblioteket. Arvika.	1
Goodtemplarbiblioteket. Arvidsjaur.	1
Secretary of State's public committee on personnel.	1
U.S. Passport office.	1
U. S. Navy	1
General land office.	1
General land office	1
Foreign claim settlement commission.	1
Federal trade commission.	1
Department of State.	1
United States Court of claims.	1
U. S. Committee on public buildings and grounds.	1
Internationella Amerikanistkongresser. 10. Stockholm 1894.	1
Aktiebolaget Bröderne Ameln	1
Aktiebolaget Svensk jordförmedling	1
Jordbrukstekniska föreningen	1
Jordbrukarnes riksförbund	1
Kooperativa föreningen Hennan Fridhem	1
Fria kristliga seminarist- och lärareförbundet.	1
Sveriges Arbetares centralorganisation	1
Araskoga nya mejeriförening u.p.a.	1
Svenska arbetsgivareföreningen.	1
Folkbiblioteket. Byarum.	1
Svenska Byggmästareföreningen i Finland	1
Utställningen Bygge och bo	1
Kommunbiblioteket. By.	1
Godtemplarorden. Badabruk.	1
Lusianus	1
Örlogsskeppet Lovisa Ulrica	1
Lovénska släktföreningen.	1
Nationaltemplarorden. Lottefors.	1
Lotsstyrelsen	1
Metodistförsamlingen. Lotorp.	1
Loos församlingsbibliotek.	1
The Wren society.	1
Viking society for Northern research.	1
Victoria and Albert museum.	1
London. Utställning 1931.	1
London. Utställning 1883.	1
Theosophical publication society.	1
Svenska kyrkan i London.	1
Svenska handelskammaren.	1
Royal society of painter-etchers and engravers.	1
Scandinavian Benevolent Society.	1
St. Martin-in-the-Fields.	1
Parliament. Select committee on prison discipline.	1
Parliament. Select committee on import duties.	1
Inner Temple.	1
Handelskammare. London.	1
Billingsgate market. London.	1
Lomma handels- och bageri-aktiebolag.	1
Lomma arbetarekommuns bibliotek.	1
Goodtemplarorden. Loka.	1
Lohärads sockenbibliotek.	1
Loftahammars sockenbibliotek.	1
Lofta församlingsbibliotek.	1
Locketorps församlingsbibliotek.	1
National Gallery (Storbritannien)	1
Ljusne sågverks lånbibliotek.	1
Ljusne konsumtionsförening.	1
Ljusne arbetarkommun.	1
Ala idrottsförening.	1
Ljusnarsbergs sockenbibliotek.	1
Ljushults församlings bibliotek.	1
Ljushults folkbibliotek.	1
Ljusdals sockenbibliotek.	1
Ljusdals skolor för yrkesundervisning.	1
Ljunits och Herrestads härads sparbank.	1
Ljungsbro. Nationaltemplarorden.	1
Ljungsbro. Kooperativa handelsföreningen.	1
Jordbrukareungdomens förbund.	1
Aktiebolaget J.C. Ljungman Malmö.	1
Ljungby. Utställning 1905.	1
Ljungby IF	1
Ljungby biblioteksförenings boksamling.	1
A.b. Ljungbergs metallfabrik J.G.	1
Ljungaverks koop. handelsförening.	1
Svenska liväddningssällskapet	1
Allmänna lifförsäkringsbolaget	1
Svenska litteratursällskapet i Finland.	1
Lits sockenbibliotek.	1
Lits och Kyrkås brandförsäkringsbolag.	1
Kooperativa syfabriken Linnéa	1
Statens småskoleseminariums i Linköping bibliotek.	1
A.- B. Östgöta Correspondentens arbetarebibliotek.	1
Linköping. Utställning 1947.	1
Linköping. Utställning 1920.	1
Linköping. Utställning 1849.	1
Linköping. Trädgårdsföreningen.	1
Linköpings tobakshandlareförening.	1
Linköpings tennisklubb.	1
Sällskapet 'Sveriges språk och fornminnen' bibliotek och fornsamling.	1
Svenska järnvägsverkstädernas verkstadsklubb.	1
Svenska frisörföreningen avd. 20 A.H.	1
Linköping.	1
Linköping stadsbibliotek.	1
Skånska Gillet.	1
Linköping. Sionförsamlingen.	1
S:t Lars kyrka.	1
Linköpings rådstuvurätts och magistrats arkiv.	1
Offentliga slakthuset.	1
Linköpings Odd Fellow-orden.	1
Linköpings nykterhets-sällskap	1
Luftvärnets officrersaspirantskola.	1
Ljungstedtska skolan.	1
Linköpings linnefabriks a.b.	1
Konsumtionsföreningen (Linköping)	1
Idrottsföreningen Kamraterna. Boxningssektionen.	1
Linköpings Högre allmänna läroverk.	1
Linköpings gymnasii gymnastikförening	1
Linköping. Goodtemplarorden.	1
Kungl. Första livgrenadjärregementets manskapsbibliotek.	1
Folkets parks personalklubb.	1
Linköpings fabriks- och hantverksförening	1
Linköping. Drätselkammaren.	1
Linköping Djurskyddsförening.	1
Centrallasarettets i Linköping bibliotek.	1
Linköpings byggmästareförening.	1
Linköpings 1. baptistförsamling.	1
Linköpings arbetareförenings bibliotek.	1
Kungl. andra livgrenadjärregementets officerskårs bibliotek	1
Kungl. Andra livgrenadjärregementets manskapsbibliotek.	1
Stifts- och landsbiblioteket i Linköping.	1
Lingheds idrottsförening.	1
Lingbo ungdomsbibliotek.	1
Lingbo församlingsbibiotek.	1
A.B.F:s bibliotek. Lindås.	1
Lindås A.B.F:s bibliotek n:r 325.	1
Bethany college. Lindsborg.	1
Lindroos revisionsbyrå. Väinö.	1
Lindholmen. Konsumtionsförening Polaris u.p.a.	1
Lindesbergs tennisklubb.	1
Lindesbergs sockenbibliotek.	1
Lindes missionsförenings låneboksamling.	1
Linde stads- och bergsförsamlingars folkbibliotek.	1
Linde folkbibliotek.	1
Lindesbergs Fabriks- och hantverksförening.	1
Lindesbergs arbetares studiecirkelbibliotek.	1
Lindesbergs arbetarebibliotek.	1
Aktiebolaget Aino Lindeman	1
Waldemarsudde	1
Lindberg kommunbibliotek.	1
Missionsföreningen Limhamns friförsamling.	1
Svenska arbetareförbundets lokalafdelning N:r 32. Biblioteket.	1
Föreningen Limhamns sjömanshem.	1
Limhamns simsällskap.	1
Limhamn. Salem-församlingen.	1
Limhamns missionsförsamling.	1
Lima sockenbibliotek.	1
Lillhärdal. Goodtemplarorden.	1
Lilla Harrie folkbibliotek.	1
Lilla Edets sparbank.	1
Lilla Edet kraftverk.	1
Liljeholmens stearinsfabriks a.b.	1
Ligue internationale des associations touristes	1
Sällskapet 1920 Ligghönan. Malmö.	1
Lidköpings stadsfullmäktige.	1
Elementarläroverk för flickor. Lidköping.	1
Utställning 1935. Lidköping.	1
Ordenssamfundet T.N.J. Lidköping.	1
Immanuelskyrkans ungdomsförenings bibliotek. Lidköping.	1
Immanuelsförsamlingen. Lidköping.	1
Handtverks- och industriförening. Lidköping.	1
Lidköpings gymnastik- och simsällskap.	1
Lidköping. Frälsningsarmén. Hornmusikkåren.	1
Folkets park. Lidköping.	1
Lidköpings badaktiebolag	1
Svenska missionsförbundets centralbibliotek. Lidingö.	1
Lidingö skolbibliotek.	1
Läroverkskommittén. Lidingö.	1
Lidingö hantverks- och industriförening.	1
Lidingö golfklubb.	1
Lidingö församlingsbibliotek.	1
Lidingö folkbibliotek.	1
Lidingö biblioteksförenings bibliotek.	1
Lidénska donationen.	1
A.-b. Robert Lidbeck och co. Göteborg	1
Lids sockenbibliotek.	1
Licium	1
Liareds folkbibliotek.	1
Aktiebolaget Herman Carlson Levin	1
Lessebo föreläsningsförenings bibliotek.	1
Sveriges arbetsledareförbund avd.89.	1
Lerums folkbibliotek.	1
Folkskola. Lerhol.	1
Lerbäcks sockenbibliotek.	1
Lerbo församlingsbibliotek.	1
Southern Illinois university at Carbondale	1
Svenska föreningen i St Petersburg.	1
Gosudarstvennyj Russkij muzej	1
S-Peterburgskaja Duchovnaja akademija.	1
Lekåsa. Godtemplarorden.	1
Leksbergs folkbibliotek.	1
Leksand. Utställning 1929.	1
Leksands missionsförening.	1
Leksands hemslöjdsförening.	1
Leksands församlingsbibliotek.	1
Leksands folkbibliotek.	1
Leksands erkända sjukkassa	1
Svenska lekförbundet	1
Rijksuniversiteit. Leiden.	1
Laxå arbetares handels-aktiebolag.	1
Laxå. Konsumtionsföreningen.	1
Laxå. Godtemplarorden.	1
Laxviken. Godtemplarorden.	1
Laxsjö församlingsbibliotek.	1
Sockenbiblioteket. Larv.	1
Landtmäteriauskultanternas förening.	1
Nordiska Lantmätaremöten. 1. Köpenhamn. 1920.	1
Sveriges Lantmätareförening	1
Ryska Lanthushållningsutställningar. 1. Charkow 1887.	1
Sveriges allmänna Landtbrukssällskap	1
Sveriges allmänna Lantbrukssällskap	1
Landskrona arbetarekommuns bibliotek.	1
Landskrona. Utställning 1916.	1
Landsutskottet för kristligt nykterhetsarbete	1
Landskrona. Utställning 1925.	1
Landskrona teater.	1
Landskrona stadsförsamlings bibliotek.	1
Landskrona. Solidar.	1
Landskrona. Sofia Albertina kyrka.	1
Landskrona. Skånska husarregementets manskapsbibliotek.	1
Landskrona. Odd Fellow orden.	1
Landskrona kontoristförenings bibliotek.	1
Landskrona. Koloniträdgårdarna.	1
Landskrona socialdemokratiska ungdomsklubb 'Kamraten'.	1
Landskrona. Högre allm. läroverket.	1
Landskrona. Hantverks- och industriförening.	1
Landskrona handelsförening.	1
Landskrona. Hamnen.	1
Landskrona folkskolor	1
Landskrona folkbibliotek	1
Landskrona boxningsklubb	1
Landskrona stads bostadskommité.	1
Landskrona. Aktiebolaget Arbetarnes ring.	1
Landskrona. De förenade förbunden. avd 4.	1
Landskrona fruntimmersförening.	1
Svenska landsbygdens ungdomsförbund. (Norrbotten)	1
Svenska landsbygdens ungdomsförbund. (Rydsgård)	1
Svenska landsbygdens ungdomsförbund (Löberödsorten)	1
Riksförbundet Landsbygdens folk. Örebro länsförbund av R.L.F.	1
Riksförbundet Landsbygdens folk	1
Laholms skolbibliotek.	1
Laholms idrottsförening.	1
Laholms hantverks- och industriförenings bibliotek.	1
Kommanditbolaget Aug. Lagström	1
Lagmansereds församlingbibliotek.	1
Lackalänga ungdomsbibliotek.	1
Lackalänga folkbibliotek.	1
Sveriges Körsnärsmästareförening	1
Sveriges Köpmannaförbunds beredskapsutställning. Västerås 14-23 nov. 1941.	1
Köpings stadsbibliotek.	1
Finska Köpmannamöten. 14. Tammerfors 1914.	1
Köpings skytteförening.	1
Musikföreningen Lyran.	1
Köpings missionsförsamling.	1
Köpingsbygdens Lottakår.	1
K.F.U.M:s idrottsavdelning. Köping.	1
Godtemplarnas idrottsförening. Köping.	1
Goodtemplarlogen nr 3 Gustaf Adolf.	1
Köpings stads församlingsbibliotek.	1
Köping Folkets park.	1
Universität zu Köln	1
Kölingared församlingsbibliotek.	1
Kävlinge arbetares konsumtionsförening u.p.a.	1
Köbenhavn. Utställning 1921.	1
Köbenhavn. Utställningen 1872.	1
Kgl. Museum for de nordiske Oldsager.	1
Det kgl. kirurgiske Akademi.	1
Gustafsförsamlingens sjuk- och begravningskassa.	1
Kävlinge Sparbank.	1
Kävlinge folkbibliotek.	1
Kävlinge arbetarebibliotek	1
Kättilstads församlings bibliotek.	1
Norbergs missionsförsamlings ungdoms bibliotek.	1
Handelsföreningen Kärnan	1
Kågeröds boll- och idrottsförening.	1
Lunds landsförsamlings församlingsbibliotek. Källby.	1
Sionförsamlingen. Källö-Knippla.	1
Källby folkbibliotek.	1
Kårbergs folkbibliotek.	1
Kågeröds kommunbibliotek.	1
Kåfalla vilohem.	1
Kyrkslätt skärgårds ungdomsförening.	1
Evangelisk-lutherska kyrkan i Finland	1
Kooperativa föreningen Kyrkhult.	1
Kyrkhults församlingsbibliotek.	1
Kyrkheddinge folkbibliotek.	1
Svenska Kyrkans sjömansvårdsstyrelse	1
Kypareföreningens sjuk- och begravningsfond.	1
Kvärrestads församlingsbibliotek.	1
Kvistofta kommun-bibliotek.	1
Kvinnosällskapet för yttre missionen.	1
Svenska Kvinnoföreningen för fosterlandets försvar	1
Kvinnliga telegrafpersonalens förening.	1
Kvinnliga missions arbetare.	1
Kvinnliga missionsarbetare	1
Föreningen Kvinnliga missionsarbetare	1
Riksförbundet Kvinnlig samhällstjänst	1
Kvillinge folkbibliotek.	1
Kvidinge sockenbibliotek.	1
Kvidinge kristliga ungdomsförenings lånbibliotek.	1
Kvidinge kommunbibliotek.	1
Godtemplarorden (Kvarnsveden)	1
Utställning 1906. Kuopio.	1
Kungsörs sportklubb.	1
Kungsörs skytteförening.	1
Kanotklubben Kungsörnen (Kungsör)	1
Idrottsförening Rune.	1
Kungsörs bleckkärlsfabrik.	1
Konsumtionsföreningen. Kungsgården.	1
Kungsgårdens Konsumtionsförening.	1
Kungsfors skyddshem.	1
Kungsbacka skolbibliotek.	1
Kooperativa Handelsföreningen. Kungsbacka.	1
Kungsbacka stads folkbibliotek.	1
Kumla friförsamlings ungdomskrets bibliotek.	1
Granitaktiebolag C. A. Kullgrens Enka	1
Social Demokratiska Ungdoms Klubben Framåt. Kumla.	1
Motormännens helnykterhetsförbund. Kumla.	1
Kumla församlingsbibliotek.	1
Kumla folkskolor. Bibliotek.	1
Folkets hus. Kumla.	1
Kumla folkbibliotek.	1
Kullerstads sockenbibliotek.	1
Kullerstads folkbibliotek.	1
Kuddby sockenbibliotek.	1
Kräklinge församlingsbibliotek.	1
Krylbo folkbibliotek.	1
Kroppa Prästgård.	1
Kropps folkbibliotek.	1
Folkhögskolan i Kronoby.	1
Folkhögskoleförbundet.	1
Kronoberg Goodtemplarorden.	1
Sveriges K.F.U.M.	1
Krokeks folkbibliotek.	1
Sveriges Kristliga studentrörelse	1
Sveriges K.F.U.M. Mellansvenska distriktet.	1
Kristinehamns elmenterläroverk för flickor.	1
Utställning 1834.	1
Ungdomsföreningen E.F:s bibliotek.	1
Sällskapet för naturskydd.	1
Kristinehamns stadsbibliotek.	1
Kristinehamns skomakeriidkareförening.	1
Christinehamns segelsällskap.	1
Kristinehamns rörarbetarklubb.	1
Kristinehamns museum.	1
Kristinehamns köpmannaförening.	1
K.F.U.M. Pojkbiblioteket.	1
Kristinehamn K.F.U.M.	1
Kristinehamns K.F.U.M.	1
Kristinehamns hospital.	1
Första Hundraföreningen.	1
Kristinehamns baptistförsamling.	1
B.-B.-F. Alprosens lånebibliotek.	1
Kristinedals nya ullspinneriaktiebolag.	1
Kristianstads läns fjäderfäavelsförening.	1
Utställningen 1934.	1
Utställning 1923.	1
Kristianstads ungsvenska förening.	1
Kristianstads traktatsällskap.	1
Kristianstads tobakshandlareförening.	1
Kristianstads stads-bibliotek.	1
Kristianstads sim- och livräddningssällskap.	1
Kristianstads rotaryklubb	1
Kristianstads läse-sällskap.	1
Läse- och klubbsällskapets boksamling.	1
Kristianstads läsbibliotek.	1
K.F.U.M:s scoutkår. Kristianstad.	1
K.F.U.M. Kristianstad.	1
