original_name	original_date	final_author_id	final_author_birth	final_author_death	Count
Stephanie, Gottlieb	1741-1800	Stephanie, Gottlieb (1741-1800)	1741	1800	   1
Bodman, Carl Anders	1794-1856	Bodman, Carl Anders (1794-1856)	1794	1856	   1
Brooman, Johan Erik	1772-1823	Brooman, Johan Erik (1772-1823)	1772	1823	   1
Mercier, Louis Sébastien	1740-1814	Mercier, Louis Sébastien (1740-1814)	1740	1814	   1
Brömel, Wilhelm Heinrich	1754-1808	Brömel, Wilhelm Heinrich (1754-1808)	1754	1808	   1
Nurmik, Madis	1890-1969	Nurmik, Madis (1890-1969)	1890	1969	   1
Riiber, Anne Marie	1891-	Riiber, Anne Marie (1891-NA)	1891	NA	   1
Helo, Johan	1889-1966	Helo, Johan (1889-1966)	1889	1966	   1
Kullgren, Leonard	1845-1903	Kullgren, Leonard (1845-1903)	1845	1903	   1
Ericksen, Johan	1907-1964	Ericksen, Johan (1907-1964)	1907	1964	   1
Svensson, Sven August	1859-1912	Svensson, Sven August (1859-1912)	1859	1912	   1
Olovson, Alex	1887-1954	Olovson, Alex (1887-1954)	1887	1954	   1
Mirecourt, Eugène de	1812-1880	Mirecourt, Eugène De (1812-1880)	1812	1880	   1
Ganslandt, Eugén	1917-	Ganslandt, Eugén (1917-NA)	1917	NA	   1
Norman, Georg	f. 1873	Norman, Georg (1873-NA)	1873	NA	   1
Norén, Esaias Engelbert	1850-1909	Norén, Esaias Engelbert (1850-1909)	1850	1909	   1
Pontén, Jonas Otto	1813-1887	Pontén, Jonas Otto (1813-1887)	1813	1887	   1
Gardell, Lars Johan	1825-1904	Gardell, Lars Johan (1825-1904)	1825	1904	   1
Nilsson, Axel	1909-1985	Nilsson, Axel (1909-1985)	1909	1985	   1
Holmberg, Herman	1844-	Holmberg, Herman (1844-NA)	1844	NA	   1
Lassus, Mårten	1802-1875	Lassus, Mårten (1802-1875)	1802	1875	   1
Rosenberg, Anton William	1889-	Rosenberg, Anton William (1889-NA)	1889	NA	   1
Juel-Hansen, Niels	1841-1905	Juel-hansen, Niels (1841-1905)	1841	1905	   1
Agrippa von Nettesheim, Heinrich Cornelius	1486-1535	Agrippa Von Nettesheim, Heinrich Cornelius (1486-1535)	1486	1535	   1
Koskull, Walter von	1922-1967	Koskull, Walter Von (1922-1967)	1922	1967	   1
Fogelmarck, Emil	1833-1904	Fogelmarck, Emil (1833-1904)	1833	1904	   1
Lalander, Axel	1884-1978	Lalander, Axel (1884-1978)	1884	1978	   1
Nepos, Cornelius	ca 100-ca 25 f.Kr.	Nepos, Cornelius	NA	NA	   1
Wallgren, Ivar	1891-1964	Wallgren, Ivar (1891-1964)	1891	1964	   1
Wilson, Tom	1849-1923	Wilson, Tom (1849-1923)	1849	1923	   1
Wallengren Axel	1865-1896	Axel, Wallengren (1865-1896)	1865	1896	   1
Luth, Wilhelm Olof	1783-1844	Luth, Wilhelm Olof (1783-1844)	1783	1844	   1
Elfman, Lennart	f.1874	Elfman, Lennart (1874-NA)	1874	NA	   1
Erdmann, Johann Eduard	1805-1892	Erdmann, Johann Eduard (1805-1892)	1805	1892	   1
Bode, Alvar	1884-1937	Bode, Alvar (1884-1937)	1884	1937	   1
Wetterlund, Maria	verksam 1919	Wetterlund, Maria (1919-NA)	1919	NA	   1
Bernholm, Joel	1886-	Bernholm, Joel (1886-NA)	1886	NA	   1
Josephson, Aksel G	1860-1944	Josephson, Aksel G (1860-1944)	1860	1944	   1
Köhler, Birgitta	1943-	Köhler, Birgitta (1943-NA)	1943	NA	   1
Kronberg, David	1917-	Kronberg, David (1917-NA)	1917	NA	   1
Reimerthi, Claes	1955-	Reimerthi, Claes (1955-NA)	1955	NA	   1
Johansson, Erland	1921-1990	Johansson, Erland (1921-1990)	1921	1990	   1
Adams, Waldemar J	1886-	Adams, Waldemar J (1886-NA)	1886	NA	   1
Almestrand, Artur	1920-	Almestrand, Artur (1920-NA)	1920	NA	   1
Rooth, Gerhard T	1896-1983	Rooth, Gerhard T (1896-1983)	1896	1983	   1
Zilliacus, Lars	1912-2005.	Zilliacus, Lars (1912-2005)	1912	2005	   1
Korhonen, Arvi	1890-	Korhonen, Arvi (1890-NA)	1890	NA	   1
Palenius, K. G	ca 1914-1944	Palenius, K G (1914-1944)	1914	1944	   1
Eklund, Bertel	1911-1984	Eklund, Bertel (1911-1984)	1911	1984	   1
Lindqvist, Inga	1915-	Lindqvist, Inga (1915-NA)	1915	NA	   1
Haartman, Lars von	1919-1998	Haartman, Lars Von (1919-1998)	1919	1998	   1
Mosesson-Järhult, Gunlög	1914-	Mosesson-järhult, Gunlög (1914-2000)	1914	2000	   1
Jonsson, Hans	1951-	Jonsson, Hans (1951-NA)	1951	NA	   1
Banér, Skulda Vanadis	1897-1964	Banér, Skulda Vanadis (1897-1964)	1897	1964	   1
Renker, Gustav	1889-1967	Renker, Gustav (1889-1967)	1889	1967	   1
Stensland Junker, Karin	1916-	Stensland Junker, Karin (1916-2008)	1916	2008	   1
Ottosson, Nils Ture	1914-1980	Ottosson, Nils Ture (1914-1980)	1914	1980	   1
Mattson, Inga	1901-	Mattson, Inga (1901-NA)	1901	NA	   1
Lindstrand, Kristina	1898.1991	Lindstrand, Kristina (1898-1991)	1898	1991	   1
Kæser, Hildegard Johanna	1904-1965	Kæser, Hildegard Johanna (1904-1965)	1904	1965	   1
Rosenberg, Rudolf	1919-1995	Rosenberg, Rudolf (1919-1995)	1919	1995	   1
Mariani, Iride	1919-2002	Mariani, Iride (1919-2002)	1919	2002	   1
Mannberg, Elise	1907-	Mannberg, Elise (1907-NA)	1907	NA	   1
Koroleff, Anita	1911-	Koroleff, Anita (1911-NA)	1911	NA	   1
Dahl, Ruth	1900-	Dahl, Ruth (1900-NA)	1900	NA	   1
Oclay	1920-	Oclay,  (1920-NA)	1920	NA	   1
Grabski, Władysław Jan	1901-1970	Grabski, Władysław Jan (1901-1970)	1901	1970	   1
Koczy, Friedrich F	1914-	Koczy, Friedrich F (1914-NA)	1914	NA	   1
Roine, Paavo	1914-	Roine, Paavo (1914-NA)	1914	NA	   1
Zethræus, Frans	1881-1959.	Zethræus, Frans (1881-1959)	1881	1959	   1
Coombs, Anna Olsson	1898-	Coombs, Anna Olsson (1898-NA)	1898	NA	   1
Frenckell, Ester-Margaret von	1890-1974	Frenckell, Ester-margaret Von (1890-1974)	1890	1974	   1
Granqvist, Verna	1920-	Granqvist, Verna (1920-NA)	1920	NA	   1
Ahrenberg, Jarl	f. 1902	Ahrenberg, Jarl (1902-NA)	1902	NA	   1
Kantzow, Herbert W. de	1900-1956	Kantzow, Herbert W De (1900-1956)	1900	1956	   1
Kallio, Kaisa	1878-1954	Kallio, Kaisa (1878-1954)	1878	1954	   1
Andersen, Carl Angelius	1895-1964	Andersen, Carl Angelius (1895-1964)	1895	1964	   1
Martens, Arvid von	1903-1993	Martens, Arvid Von (1903-1993)	1903	1993	   1
Viljanti, Arvo	1900-	Viljanti, Arvo (1900-NA)	1900	NA	   1
Ólafur Björgvin Jónsson	1895-1980	Jónsson, ólafur (1895-1980)	1895	1980	   1
Graham, John	1888-	Graham, John (1888-NA)	1888	NA	   1
Rothery, Agnes	1888-1954	Rothery, Agnes (1888-1954)	1888	1954	   1
Beard, Charles Austin	1874-1948.	Beard, Charles Austin (1874-1948)	1874	1948	   1
Örsted, Anders Sandøe	1816-1872	örsted, Anders Sandøe (1816-1872)	1816	1872	   1
Åsbrink, Fredrik Theodor Laurentius	1839-1912	åsbrink, Fredrik Theodor Laurentius (1839-1912)	1839	1912	   1
Zeyer, Julius	1841-1901	Zeyer, Julius (1841-1901)	1841	1901	   1
Vojnović, Ivo	1857-1929	Vojnović, Ivo (1857-1929)	1857	1929	   1
Vogel, Ernst	1866-1901	Vogel, Ernst (1866-1901)	1866	1901	   1
Williams, Hugh Noel	1870-1925	Williams, Hugh Noel (1870-1925)	1870	1925	   1
Veresaev, Vikentij Vikentʹevič	1867-1945	Veresaev, Vikentij Vikentʹevič (1867-1945)	1867	1945	   1
Wennerberg, Sune G:son	1855-1908	Wennerberg, Sune G:son (1855-1908)	1855	1908	   1
Maclaren, Ian	1850-1907	Maclaren, Ian (1850-1907)	1850	1907	   1
Reed, Myrtle	1874-1911	Reed, Myrtle (1874-1911)	1874	1911	   1
Tettau, Eberhard von	1857-1922	Tettau, Eberhard Von (1857-1922)	1857	1922	   1
Tengberg, Edvard Fredrik	1811-1873	Tengberg, Edvard Fredrik (1811-1873)	1811	1873	   1
Fulda, Ludwig	1862-1939	Fulda, Ludwig (1862-1939)	1862	1939	   1
Sutcliffe, Halliwell	1870-1932	Sutcliffe, Halliwell (1870-1932)	1870	1932	   1
Kristensson, Emil	f. 1879	Kristensson, Emil (1879-NA)	1879	NA	   1
Strauss, Emil	1866-1960.	Strauss, Emil (1866-1960)	1866	1960	   1
Strannik, Ivan	1868-1935	Strannik, Ivan (1868-1935)	1868	1935	   1
Rydin, Arthur	1870-1933	Rydin, Arthur (1870-1933)	1870	1933	   1
Bolin, Pehr	f. 1865	Bolin, Pehr (1865-1943)	1865	1943	   1
Ljungström, Johan Albert	f. 1853	Ljungström, Johan Albert (1853-NA)	1853	NA	   1
Skytte, Nils	1656-1720	Skytte, Nils (1656-1720)	1656	1720	   1
Lövgren, Nils	f. 1852	Lövgren, Nils (1852-1920)	1852	1920	   1
Serviss, Garrett Putman	1851-1929	Serviss, Garrett Putman (1851-1929)	1851	1929	   1
Serao, Matilde	1856-1927	Serao, Matilde (1856-1927)	1856	1927	   1
Rosengren, Josef	1863-1949	Rosengren, Josef (1863-1949)	1863	1949	   1
Rosen, Georg von	1843-1923	Rosen, Georg Von (1843-1923)	1843	1923	   1
Piil, Rudolf	1873-	Piil, Rudolf (1873-NA)	1873	NA	   1
Paulsen, Friedrich	1846-1908	Paulsen, Friedrich (1846-1908)	1846	1908	   1
Oxenstierna, Gustaf Gabriel Bengtsson	1840-1905	Oxenstierna, Gustaf Gabriel Bengtsson (1840-1905)	1840	1905	   1
Massenet, Jules	1842-1912	Massenet, Jules (1842-1912)	1842	1912	   1
Ohlsson, Håkan	1838-1909	Ohlsson, Håkan (1838-1909)	1838	1909	   1
Munch, Anna	1856-1932	Munch, Anna (1856-1932)	1856	1932	   1
Michelangelo Buonarroti	1475-1564	Buonarroti, Michelangelo (1475-1564)	1475	1564	   1
Stenström, Olof E	f. 1870	Stenström, Olof E (1870-NA)	1870	NA	   1
Arnold-Foster, Hugh Oakeley	f. 1855	Arnold-foster, Hugh Oakeley (1855-NA)	1855	NA	   1
Lyth, P. G	1848-1913	Lyth, P G (1848-1913)	1848	1913	   1
Lundequist, Lilly	1847-1925	Lundequist, Lilly (1847-1925)	1847	1925	   1
Lohmander, Carl Ludvig	1868-	Lohmander, Carl Ludvig (1868-NA)	1868	NA	   1
Lembke, Johan Christopher	1868-1940	Lembke, Johan Christopher (1868-1940)	1868	1940	   1
Kofler, Leo	1837-1908	Kofler, Leo (1837-1908)	1837	1908	   1
Lassen, Helga	1874-	Lassen, Helga (1874-NA)	1874	NA	   1
Langlet, Filip	f. 1866	Langlet, Filip (1866-NA)	1866	NA	   1
Lindencrona, Agda	1845-1926	Lindencrona, Agda (1845-1926)	1845	1926	   1
Serner, Jöns Nilsson	f. 1848	Serner, Jöns Nilsson (1848-NA)	1848	NA	   1
Hæckel, Ernst	1834-1919	Hæckel, Ernst (1834-1919)	1834	1919	   1
Hoffmeyer, Niels	1874-1946	Hoffmeyer, Niels (1874-1946)	1874	1946	   1
Hervieu, Paul	1857-1915	Hervieu, Paul (1857-1915)	1857	1915	   1
Henriksson, Fritz	1872-1941	Henriksson, Fritz (1872-1941)	1872	1941	   1
Hammarlund, Emil	1853-1910	Hammarlund, Emil (1853-1910)	1853	1910	   1
Mommsen, Theodor	1817-1903	Mommsen, Theodor (1817-1903)	1817	1903	   1
Ferri, Enrico	1856-1929	Ferri, Enrico (1856-1929)	1856	1929	   1
Krag, Thomas Peter	1868-1913	Krag, Thomas Peter (1868-1913)	1868	1913	   1
Johansson, Aron	1860-1936	Johansson, Aron (1860-1936)	1860	1936	   1
Delitzsch, Friedrich	1850-1922	Delitzsch, Friedrich (1850-1922)	1850	1922	   1
Multatuli	1820-1887	Multatuli,  (1820-1887)	1820	1887	   1
Brierley, Jonathan	1843-1914	Brierley, Jonathan (1843-1914)	1843	1914	   1
Söderberg, Manne	1878-	Söderberg, Manne (1878-NA)	1878	NA	   1
Bonin, Anna von	1856-1933	Bonin, Anna Von (1856-1933)	1856	1933	   1
Lönborg, Augusta	1862-1900	Lönborg, Augusta (1862-1900)	1862	1900	   1
Ask, Fritz	1876-1934	Ask, Fritz (1876-1934)	1876	1934	   1
Anderson, Hilma	1839-1909	Anderson, Hilma (1839-1909)	1839	1909	   1
Alten, Georg von	1875-1950	Alten, Georg Von (1875-1950)	1875	1950	   1
Albert, Eduard Leopold	1846-1924	Albert, Eduard Leopold (1846-1924)	1846	1924	   1
Penning, L	1854-1927	Penning, L (1854-1927)	1854	1927	   1
Offenbach, Jacques	1819-1880	Offenbach, Jacques (1819-1880)	1819	1880	   1
Mamin-Sibirjak, Dmitrij Narkisovič	1852-1912	Mamin-sibirjak, Dmitrij Narkisovič (1852-1912)	1852	1912	   1
Canell, Ellen	1856-1931	Canell, Ellen (1856-1931)	1856	1931	   1
Bergström-Simonsson, Anna	1853-1937	Bergström-simonsson, Anna (1853-1937)	1853	1937	   1
Ahlberg, P. A	1823-1887	Ahlberg, P A (1823-1887)	1823	1887	   1
Boutroux, Émile	1845-1921	Boutroux, émile (1845-1921)	1845	1921	   1
Blomberg, Assar	f. 1881	Blomberg, Assar (1881-NA)	1881	NA	   1
Elgeskog, Valter	1909-1997.	Elgeskog, Valter (1909-1997)	1909	1997	   1
Benz, Ernst	1907-1978	Benz, Ernst (1907-1978)	1907	1978	   1
Thomson, David	1912-1970	Thomson, David (1912-1970)	1912	1970	   1
Joesten, Joachim	1907-	Joesten, Joachim (1907-NA)	1907	NA	   1
Jansen, Annie	1915-	Jansen, Annie (1915-NA)	1915	NA	   1
Sevón, Enzio	1906-1998	Sevón, Enzio (1906-1998)	1906	1998	   1
Bertha, Kelemen	1914-1951	Bertha, Kelemen (1914-1951)	1914	1951	   1
Nilsson, Tore	1919-	Nilsson, Tore (1919-1998)	1919	1998	   1
Stenskär, Ulf	1919-	Stenskär, Ulf (1919-NA)	1919	NA	   1
Sohlberg, Herman	1887-	Sohlberg, Herman (1887-1909)	1887	1909	   1
Nylander, Beatrice	1906-	Nylander, Beatrice (1906-NA)	1906	NA	   1
Modeen, Elsa	1896-	Modeen, Elsa (1896-NA)	1896	NA	   1
Lindgren, Margaretha	1921-	Lindgren, Margaretha (1921-NA)	1921	NA	   1
Lesch, Margherita	1921-	Lesch, Margherita (1921-NA)	1921	NA	   1
Holmberg, Maj-Lis	1922-1996	Holmberg, Maj-lis (1922-1996)	1922	1996	   1
Enckell, Kristofer	1927-	Enckell, Kristofer (1927-NA)	1927	NA	   1
Brun, Inga	1889-	Brun, Inga (1889-NA)	1889	NA	   1
Barnekow, René von	1914-	Barnekow, René Von (1914-NA)	1914	NA	   1
Saarnivaara, Uuras	1908-	Saarnivaara, Uuras (1908-NA)	1908	NA	   1
Ollén, Olof	1913-1977	Ollén, Olof (1913-1977)	1913	1977	   1
Holmström Ragnar	1894-1966	Ragnar, Holmström (1894-1966)	1894	1966	   1
Drenteln, Olga de	1916-	Drenteln, Olga De (1916-NA)	1916	NA	   1
Westermark, Frans	1853-1941	Westermark, Frans (1853-1941)	1853	1941	   1
Sjöberg, Axel	1866-1950	Sjöberg, Axel (1866-1950)	1866	1950	   1
Sergeenko, Petr Alekseevič	1854-1930	Sergeenko, Petr Alekseevič (1854-1930)	1854	1930	   1
Tanera, Karl	1844-1904	Tanera, Karl (1844-1904)	1844	1904	   1
Wolzogen, Ernst von	1855-1934	Wolzogen, Ernst Von (1855-1934)	1855	1934	   1
Petterson, Victor	1850-1919	Petterson, Victor (1850-1919)	1850	1919	   1
Nerman, Charlotte	1839-	Nerman, Charlotte (1839-NA)	1839	NA	   1
Martinelle, Johan Petter	1827-1903	Martinelle, Johan Petter (1827-1903)	1827	1903	   1
Martin, Fredrik Robert	1868-1933	Martin, Fredrik Robert (1868-1933)	1868	1933	   1
Lundborg, Ragnar	1877-	Lundborg, Ragnar (1877-NA)	1877	NA	   1
Ewart, Felicie	1850-1909	Ewart, Felicie (1850-1909)	1850	1909	   1
Elfstrand, Daniel	1845-1945	Elfstrand, Daniel (1845-1945)	1845	1945	   1
Tynan, Katharine	1861-1931	Tynan, Katharine (1861-1931)	1861	1931	   1
Coucheron-Aamot, William	1868-	Coucheron-aamot, William (1868-NA)	1868	NA	   1
Blomberg, Anton	1862-1936	Blomberg, Anton (1862-1936)	1862	1936	   1
Bergström, Ludvig	1857-1932	Bergström, Ludvig (1857-1932)	1857	1932	   1
Åsbrink, Daniel	1876-1898	åsbrink, Daniel (1876-1898)	1876	1898	   1
Aall, Herman Harris	1871-1957	Aall, Herman Harris (1871-1957)	1871	1957	   1
Zobeltitz, Fedor von	f. 1857	Zobeltitz, Fedor Von (1857-NA)	1857	NA	   1
Zapp, Arthur	1852-1925	Zapp, Arthur (1852-1925)	1852	1925	   1
Yman, Arvid	1872-1949	Yman, Arvid (1872-1949)	1872	1949	   1
Nordström-Grebst, Stina	1897-1927	Nordström-grebst, Stina (1897-1927)	1897	1927	   1
Wærn, Axel	1913-1921	Wærn, Axel (1913-1921)	1913	1921	   1
Wyzewa, Teodor de	1862-1917	Wyzewa, Teodor De (1862-1917)	1862	1917	   1
Wrede, Henrik	1854-1929	Wrede, Henrik (1854-1929)	1854	1929	   1
Wood, Ernest	f. 1883	Wood, Ernest (1883-NA)	1883	NA	   1
Wollmer, Lars	1879-	Wollmer, Lars (1879-NA)	1879	NA	   1
Wolff, Erik	f. 1891	Wolff, Erik (1891-NA)	1891	NA	   1
Willy	1859-1931	Willy,  (1859-1931)	1859	1931	   1
Willén, Ragnar	1894-1936	Willén, Ragnar (1894-1936)	1894	1936	   1
Vikell-Gusford, Hanna	1877-1950	Vikell-gusford, Hanna (1877-1950)	1877	1950	   1
Wiggin, Kate Douglas Smith	1856-1923.	Wiggin, Kate Douglas Smith (1856-1923)	1856	1923	   1
Herbart, Johann Friedrich	1776-1841	Herbart, Johann Friedrich (1776-1841)	1776	1841	   1
Geddes, Patrick	1854-1932	Geddes, Patrick (1854-1932)	1854	1932	   1
Keith, Arthur	f. 1866	Keith, Arthur (1866-NA)	1866	NA	   1
Fowler, William Wardie	f. 1847	Fowler, William Wardie (1847-NA)	1847	NA	   1
Westring, Hjalmar	1857-1926	Westring, Hjalmar (1857-1926)	1857	1926	   1
Westin, Henric	1824-1899	Westin, Henric (1824-1899)	1824	1899	   1
Wesslén, Gösta	f. 1880	Wesslén, Gösta (1880-1949)	1880	1949	   1
Vennersten, Axel	1863 - 1948	Vennersten, Axel (1863-1948)	1863	1948	   1
Wennerblad, Sven	1890-	Wennerblad, Sven (1890-NA)	1890	NA	   1
Wennberg, Sven	1890-	Wennberg, Sven (1890-NA)	1890	NA	   1
Velander, Jenny	1866-1938	Velander, Jenny (1866-1938)	1866	1938	   1
Velander, J. P	1848-1931	Velander, J P (1848-1931)	1848	1931	   1
Weebe, Axel	1890-1967	Weebe, Axel (1890-1967)	1890	1967	   1
Vaucaire, Maurice	f. 1866	Vaucaire, Maurice (1866-NA)	1866	NA	   1
Wapner, Gunhild	1871-1942	Wapner, Gunhild (1871-1942)	1871	1942	   1
Vanderlip, Frank Arthur	f. 1864	Vanderlip, Frank Arthur (1864-NA)	1864	NA	   1
Wallerius, Ivar Daniel	f. 1870	Wallerius, Ivar Daniel (1870-NA)	1870	NA	   1
Wallengren, Nils-Gösta	1899-1976	Wallengren, Nils-gösta (1899-1976)	1899	1976	   1
Wadén, Herman	f. 1861	Wadén, Herman (1861-NA)	1861	NA	   1
Uxkull, Woldemar	f. 1860	Uxkull, Woldemar (1860-1952)	1860	1952	   1
Uxkull, Woldemar	1860-1952	Uxkull, Woldemar (1860-1952)	1860	1952	   1
Ullman, Magnus	1877-1918	Ullman, Magnus (1877-1918)	1877	1918	   1
Badger, Jos. E	1848-1909	Badger, Jos E (1848-1909)	1848	1909	   1
Fenn, George Manville	1831-1909	Fenn, George Manville (1831-1909)	1831	1909	   1
Enquist, Fredrik Karl	f. 1885	Enquist, Fredrik Karl (1885-NA)	1885	NA	   1
Ullén, Sigurd	f. 1878	Ullén, Sigurd (1878-NA)	1878	NA	   1
Törnell, Hans-Gösta	1894-1979	Törnell, Hans-gösta (1894-1979)	1894	1979	   1
Faguet, Émile	1847-1916	Faguet, émile (1847-1916)	1847	1916	   1
Tschudi, Clara	1856-	Tschudi, Clara (1856-1945)	1856	1945	   1
Treffenberg, Eernst	f. 1868	Treffenberg, Eernst (1868-NA)	1868	NA	   1
Tracy, Louis	f. 1863	Tracy, Louis (1863-NA)	1863	NA	   1
Tovote, Heinz	f. 1864	Tovote, Heinz (1864-NA)	1864	NA	   1
Tjäder, Hilma	1863-1952	Tjäder, Hilma (1863-1952)	1863	1952	   1
Thurston, E. Temple	f. 1879	Thurston, E Temple (1879-NA)	1879	NA	   1
Tengbom, Ivar	1878-1968	Tengbom, Ivar (1878-1968)	1878	1968	   1
Svensson, Ivan	1858-1918	Svensson, Ivan (1858-1918)	1858	1918	   1
Svensson, Gustaf	1877-1943	Svensson, Gustaf (1877-1943)	1877	1943	   1
Svenson, Johan Victor	1863-1938	Svenson, Johan Victor (1863-1938)	1863	1938	   1
Svenson, Anders Gustaf	f. 1852	Svenson, Anders Gustaf (1852-NA)	1852	NA	   1
Svartengren, Torsten Hildebrand	1847-1920.	Svartengren, Torsten Hildebrand (1847-1920)	1847	1920	   1
Svanenskjold, Johanne	1879-1965	Svanenskjold, Johanne (1879-1965)	1879	1965	   1
Sundin, Erik	1867-1946	Sundin, Erik (1867-1946)	1867	1946	   1
Sundberg, Greta	f. 1894	Sundberg, Greta (1894-NA)	1894	NA	   1
Reyneke van Stuwe, Jacqueline	1881-1955	Reyneke Van Stuwe, Jacqueline (1881-1955)	1881	1955	   1
Strömdahl, Gustaf	1885-1953	Strömdahl, Gustaf (1885-1953)	1885	1953	   1
Stoddard, John Lawson	1850-1931	Stoddard, John Lawson (1850-1931)	1850	1931	   1
Stjerngranat, Henrik	1844-1925	Stjerngranat, Henrik (1844-1925)	1844	1925	   1
Stenström, Fritz Waldemar Nikodemus	1871-1936	Stenström, Fritz Waldemar Nikodemus (1871-1936)	1871	1936	   1
Stenbock, Carl Magnus	1874-1923	Stenbock, Carl Magnus (1874-1923)	1874	1923	   1
Stenberg, Gustaf	1878-1948	Stenberg, Gustaf (1878-1948)	1878	1948	   1
Steinach, Eugen	1861-1944	Steinach, Eugen (1861-1944)	1861	1944	   1
Stafsing, Birgit	1893-1933	Stafsing, Birgit (1893-1933)	1893	1933	   1
Sprinchorn, Carl	1863-1933	Sprinchorn, Carl (1863-1933)	1863	1933	   1
Spolén, Ernst	f. 1880	Spolén, Ernst (1880-NA)	1880	NA	   1
Norrgård, Albin E:son	1888-	Norrgård, Albin E:son (1888-NA)	1888	NA	   1
Ångström, Tord K	1892-1978.	ångström, Tord K (1892-1978)	1892	1978	   1
Hamilton, Malcom Björn	1872-1918	Hamilton, Malcom Björn (1872-1918)	1872	1918	   1
Hamilton, Malcolm Björn	1872-1918	Hamilton, Malcolm Björn (1872-1918)	1872	1918	   1
Eckerbom, Anders Konrad	f. 1882	Eckerbom, Anders Konrad (1882-NA)	1882	NA	   1
Forsberg, Nils Leonard	1876-1954	Forsberg, Nils Leonard (1876-1954)	1876	1954	   1
Helander, Sven	1889-	Helander, Sven (1889-1970)	1889	1970	   1
Salonius, Aarne Henrik	1884-1930	Salonius, Aarne Henrik (1884-1930)	1884	1930	   1
Hammarin, Johan	1786-1850	Hammarin, Johan (1786-1850)	1786	1850	   1
Skowronnek, Richard	f. 1862	Skowronnek, Richard (1862-NA)	1862	NA	   1
Simpson, Arthur Barwick	1844-1919	Simpson, Arthur Barwick (1844-1919)	1844	1919	   1
Semerau, Alfred	1879-	Semerau, Alfred (1879-NA)	1879	NA	   1
Townshend, R. B	1846-1923	Townshend, R B (1846-1923)	1846	1923	   1
Scheffler, Karl	1869-1951	Scheffler, Karl (1869-1951)	1869	1951	   1
Scharp, Märta	f. 1891	Scharp, Märta (1891-NA)	1891	NA	   1
Sardou, Victorien	1831-1908.	Sardou, Victorien (1831-1908)	1831	1908	   1
Sanders, Sven Johan	f. 1885	Sanders, Sven Johan (1885-NA)	1885	NA	   1
Sandén, Johan	1847-1930	Sandén, Johan (1847-1930)	1847	1930	   1
Sandels, Gösta	f. 1887	Sandels, Gösta (1887-NA)	1887	NA	   1
Räf, Erik	1858-1923	Räf, Erik (1858-1923)	1858	1923	   1
Rune, Gustaf Adolf	1882-	Rune, Gustaf Adolf (1882-NA)	1882	NA	   1
Rosenblad, Carl	1854-1926	Rosenblad, Carl (1854-1926)	1854	1926	   1
Rosen, Erwin	1877-1923	Rosen, Erwin (1877-1923)	1877	1923	   1
Rosen, Claës von	1885-1957	Rosen, Claës Von (1885-1957)	1885	1957	   1
Roos, Waldemar	1864-1941	Roos, Waldemar (1864-1941)	1864	1941	   1
Reutercrona, Hans	1893-1945	Reutercrona, Hans (1893-1945)	1893	1945	   1
Régnier, Henri de	1864-1936.	Régnier, Henri De (1864-1936)	1864	1936	   1
Ramstedt, Knut	f. 1885	Ramstedt, Knut (1885-NA)	1885	NA	   1
Påhlman, Anna	1861-1925	Påhlman, Anna (1861-1925)	1861	1925	   1
Lindman, Arnold	1877-	Lindman, Arnold (1877-NA)	1877	NA	   1
Olsson, Ivar	1883-1944	Olsson, Ivar (1883-1944)	1883	1944	   1
Prydz, Alvilde	1848-1922	Prydz, Alvilde (1848-1922)	1848	1922	   1
Powell, Edward Alexander	f. 1879	Powell, Edward Alexander (1879-NA)	1879	NA	   1
Porten, Rosa	1884-1972	Porten, Rosa (1884-1972)	1884	1972	   1
Pollock, Frederick	1845-1937	Pollock, Frederick (1845-1937)	1845	1937	   1
Pollard, A. F	1869-1948	Pollard, A F (1869-1948)	1869	1948	   1
Philip, Sam	f. 1886	Philip, Sam (1886-NA)	1886	NA	   1
Pflüger, Alexander	f. 1869	Pflüger, Alexander (1869-NA)	1869	NA	   1
Pettersson, Elin	1884-	Pettersson, Elin (1884-NA)	1884	NA	   1
Lindström, Wictor	1898-1987	Lindström, Wictor (1898-1987)	1898	1987	   1
Paquet, Alfons	1881-1944	Paquet, Alfons (1881-1944)	1881	1944	   1
Palme, Lennart	1881-1971	Palme, Lennart (1881-1971)	1881	1971	   1
