original	polished	Count
Lindelöw & Ericsons	Lindelöv & Ericsons	   1
Sandbergs distr.-förl.	Sandbergs -	   1
Hammarén i distr.	Hammaren i distr	   1
Smålands-Tidn:s förlag	Smålands-Tidn	   1
Ekecrantz' bokh. i distr.	Ekecrantz' bokhandel i distr	   1
Tryckningskommittens förl.	Tryckningskommitten	   1
Oskarshamnsbladets	Oskarshamnsbladet	   1
Fr. Envalls bokh.	Fr. Envalls bokhandel	   1
Rudolf Erlandssons förl.	Rudolf Erlandsson	   1
Förbundet för fysisk fostran	 för fysisk fostran	   1
Förl.-a.-b. Hvar 8 dag.	-a.-b. Hvar 8 dag	   1
J. A. Krooks bokh. i distr.	J.A. Krooks bokhandel i distr	   1
Elanders boktr.-a.-b. i distr.	Elanders boktr.-a.-b. i distr	   1
Bokindustri a.-b.	Bokindustri a.-b	   1
L. Rydéns	L. Ryden	   1
Akad afh.	Akad afh	   1
W. Gustafson	K. Gustafsson	   1
Universitetet]	Universitetet	   1
Svenska tryckeriaktiebolaget.	Svenska tryckeriaktiebolaget	   1
Henrik Lindståhls förl.	Henrik Lindståhl	   1
W. Zachrisons	W. Zachrisson	   1
förl.		   1
Kristianstads läns tidn:s	Kristianstads läns tidn	   1
L. F. Hasselkvists bokh.	L.F. Hasselqvists bokhandel	   1
Kvinnl. missionsarb:s förlag	Kvinnl. missionsarb	   1
Fahlcrantz' boktr.	Fahlcrantz' boktr	   1
Kungl. vattenfallstyrelsen	Vattenfallsstyrelsen	   1
Sv. tr.-a.-a.	Svenska tr.-a.-b	   1
Sv. förl.-a.-b.	Svenska -a.-b	   1
Sv. filatelistfören:s förl.	Svenska filatelistfören	   1
Distrikttemplets förl.	Distrikttemplet	   1
Förl.-A.-B. Västra Sverige	-a.-b. Västra Sverige	   1
L. Bloms	L. Blom	   1
Lindelöw & Ericssons	Lindelöv & Ericssons	   1
Blombergs boktr.	Blombergs boktr	   1
Gustafson	Gustafsson	   1
Andrén & Holms	Andren & Holm	   1
Bokindustri-a.-b:s	Bokindustri-a.-b	   1
Frisinnade landsfören.	Frisinnade landsföreningen	   1
A. Rydman i distr.	A. Rydman i distr	   1
K. vitterhets historie och antikvitets akademien	 Vitterhets historie & antiqvitets akademien	   1
Fören. Barnens hälsokurser	förening Barnens hälsokurser	   1
Ohlssons	Ohlsson	   1
Sv. kyrkans diakonistyrelses bokf. i distr.	Svenska kyrkans diakonistyrelse	   1
C. L. Gullbergs förl.	C.L. Gullberg	   1
Albin Karlssons förl.	Albin Karlsson	   1
Sv. Dagbl:s	Svenska Dagbl:s	   1
Sv. Folkförb:s	Svenska folkförb	   1
K. L. Beckmans	K.L. Beckman	   1
Kvinnorna och landet	Kvinnorna & landet	   1
H. Halls a.-b.	H. Halls a.-b	   1
Lantmannapostens förl.	Lantmannaposten	   1
Kooperativa kvinnogillesförbundets förl.	Kooperativa qvinnogilles	   1
Lars Frölén	Lars Frölen	   1
Sv. kyrkans diakonsityr. bokf.	Svenska kyrkans diakonistyrelse	   1
Norblads bokh. distr.	Norblads bokhandel i distr	   1
Askerbergs bokf.-a.-b. i distr.	Askerbergs bokf.-a.-b. i distr	   1
Förb. mellan Sveriges K. F. U. M.	 mellan Sveriges K. F. U. M	   1
Sveska freds- och skiljedomsfören.	Svenska freds- & skiljedomsfören	   1
Bondetågets exp.	Bondetågets exp	   1
H. Olssons	H. Ohlsson	   1
Kvinnliga missionsarbetares förlag (K. M. A.)	Kvinnliga missions arbetare	   1
Sveriges kristliga studentrörelsers förlag :;Norblads bokh. i distr.	Sveriges kristliga studentrörelse	   1
Sjövalls bokh. i distr.	Sjövalls bokhandel i distr	   1
Folkminnen och folktankars exp.	Folkminnen & folktankars exp	   1
Åhlén & Åkerlund och Alb. Bonnier	Åhlen & Åkerlund & Alb. Bonnier	   1
Sv. miss. förb.	Svenska miss.-förb	   1
J. G. Thulin	J.G. Thulin	   1
K. W. Appelberg	K.W. Appelberg	   1
afh. Sthm.	afh. Sthm	   1
Wald. Zachrissons	Wald. Zachrisson	   1
N. P. Turés bokförl.	N.P. Tures bok	   1
Henrik Carlsons bokh.	Henric Carlsons bokhandel	   1
Göteborgs handelstidn:s	Göteborgs handelstidning	   1
Koop. förl.	Koop	   1
Stellan Ståls boktr.	Stellan Ståls boktr	   1
Hiertas bokförl. i distr.	Hiertas bok i distr	   1
Svenska kyrkans diakonistyr	Svenska kyrkans diakonistyrelse	   1
Sv. kristliga studentrörelses förl.	Svenska kristl. stud.-rör	   1
Berghs)	Berg	   1
Nya Dagl. Alleh:s	Nya Dagl. Alleh	   1
Exp. af Förf.	Exp. af Förf	   1
[Askerbergs]	Askerberg	   1
Emil Olssons	Emil Olsson	   1
Ev. bokförl.	Evangeliska bok	   1
Blomquists	Blomqvist	   1
Thalias exp.	Thalias exp	   1
Aug. Rietz' bokh.	Aug. Rietz bokhandel	   1
kliché-a.-b.	kliche-a.-b	   1
kliché- & tr.-a.-b.	Kliche- & tr.-a.-b	   1
J. Kronwall förl.	J. Kronvall	   1
Nya Vermlandstidn:s	Nya Wermlands-tidn	   1
Amiralitets-boktr.	Amiralitetsboktr	   1
Norrskenets	Norrskenet	   1
Umeåtr.	Umeåtr	   1
Rasmusson & Hanséns förl.	Rasmusson & Hansen	   1
Norra Skånestr.	Norra Skåne	   1
Evang. bokförlaget	Evangeliska bok	   1
Soc.-dem. arbetarpart:s förl.	Soc.-dem. arbetarpart	   1
Stridsropets exp.	Stridsropets exp	   1
Sv. diakonistyr:s bokförl.	Svenska diakonistyr:s bokf	   1
Nord. Boktr.	Nordiska bok	   1
Brobergs	Broberg	   1
Värmlands	Värmland	   1
A. Andersson & C:o.	A. Andersson & Co	   1
Skriv- & ritboks.a.-b.	Skriv- & ritboks-a.-b	   1
Th. Anderssons distr.-affär	Th. Anderssons -affär	   1
Fotogr. Lundh.	Fotogr. Lundh	   1
Tidn. Hemmansägarens förlag	Tidn. Hemmansägaren	   1
W. Källbergs förl.	W. Källberg	   1
Wesströms bokh.	Wesströms bokhandel	   1
Kooper. förb:s förl.	Kooper. förb	   1
Nord. samf:s förl.	Nordiska samf	   1
Ernst Bauers förlag	Ernst Bauer	   1
Michelsens	Michelsen	   1
Sandbergs bokh. [distributör]	Sandbergs bokhandel	   1
I. Hæggströms boktr.- och bokförl.-a.-b. i distr.	I. Häggströms boktr.- & bok-a.-b. i distr	   1
Lindstedt (distr.)	Lindstedt	   1
Fredrika Bremer-förbundets byrå	Fredrika Bremer-s byrå	   1
Nationalfören. mot emigrationen	Nationalförening mot emigrationen	   1
Akademiska bokhandeln ;;Harrassowitz	Akademiska bokhandel	   1
Förl.-a-b. Västra Sverige	-a.-b. Västra Sverige	   1
Zetterlund & T elanders	Zetterlund & Thelander	   1
Tr.- & tidn.-föreningen	Tr.- & tidn.-för	   1
Tidn. Kalmars exp.	Tidn. Kalmars exp	   1
Wallén i distr.	Wallen i distr	   1
Lagerström (distr.)	Lagerström	   1
Diakonistyrelsen i distr.	Diakonistyrelsen i distr	   1
Nord boktr.	Nord boktr	   1
Nordin o. Josephson	Nordin & Josephson	   1
Södermanlands fornm. fören.	Södermanlands fornm. fören	   1
Sv. Nykterhetssällsk	Svenska nykterhetssällsk	   1
i M. W. Wallberg & Comp. boktr.	i M.W. Wallberg & Comp. boktr	   1
Askerberg,;Wallberg)	Askerberg	   1
Lindstedt, [Gleerup]	Lindstedt	   1
F. Berlings boktr.	F. Berlings boktr	   1
Åkerbruket o. husdjurssk. boktr.	Åkerbruket & husdjurssk. boktr	   1
Veckopostens förlag	Veckoposten	   1
Frithiof Hellbergs förlag	Frithiof Hellberg	   1
G. W. Wilhelmsons boktr.	G.W. Wilhelmsons boktr	   1
Skandinav. f.-exp.	Skandinav. f.-exp	   1
C. Deléen	C. Deleen	   1
Tenow	Tenov	   1
W. Bille i distr.	W. Bille i distr	   1
A. V. Carlsons Bokf.-aktb. [distributör]	A.V. Carlsons Bokf.-aktb	   1
A. Lundmarks bokh.	A. Lundmarks bokhandel	   1
K. F. Karlson	K.F. Karlson	   1
F. & G. Beijers Bokf.aktb.	F. & G. Beijers Bokf.-aktb	   1
C. M. Svensson	C.M. Svensson	   1
Fost.-stift:s f.-exp. i komm	Fost.-stift:s f.-exp	   1
W. Billes	W. Bille	   1
Ad Johnson	Ad. Johnson	   1
C. G. Fredengren	C.G. Fredengren	   1
Norstedt :;Löfgren	Norstedt	   1
Sv. allm. qvinnofören. till djurens skydd	Svenska allm. qvinnoförening till djurens skydd	   1
F. & G. Beijers Bokf.-aktb. :;Hjalmar Kindberg	F. & G. Beijers Bokf.-aktb	   1
Gleerupska univ:s bokh. [distributör]	Gleerupska universitetsbokhandel	   1
Nya boktr.-aktb.	Nya boktr.-aktb	   1
G. W. Wilhelmsson	G.W. Wilhelmsson	   1
Chr. L. Tenow	Chr. L. Tenov	   1
Bohlinska boktr.	Bohlinska boktr	   1
Björklund & K.	Björklund & Co	   1
L. E. Röstlund	L.E. Röstlund	   1
Wilh. Billes Bokf.-aktb.	Wilh. Billes Bokf.-aktb	   1
F. & G. Beijers Bokf.-aktb. :;Lamm	F. & G. Beijers Bokf.-aktb	   1
Ax. Wahlins bokh.	Ax. Wahlins bokhandel	   1
Beijer :;Looström & K.	Beijer	   1
Centraltryckeriets f.-exp.	Centraltryckeriets f.-exp	   1
J. L. Törnquists bokh.	J.L. Törnqvists bokhandel	   1
Ph. Maass & K.	Ph. Maass & Co	   1
Hj. Möllers Bokh.	Hj. Möllers bokhandel	   1
Axel Qvidings bokh.	Axel Qvidings bokhandel	   1
Åkerbruket o. boskapsskötselns förlag	Åkerbruket & boskapsskötseln	   1
Georg Bergius bokh.	Georg Bergius bokhandel	   1
Aug. E. Nielséns bokh.	Aug. E. Nielsens bokhandel	   1
Aktieb. Hiertas bokförlag.	Aktieb. Hiertas bok	   1
Svenska stenografförb.	Svenska stenografförb	   1
P. W. Karströms bokh.	P.W. Karströms bokhandel	   1
Fosterlands-stift:s f.-exp.	Fosterlands-stift:s f.-exp	   1
Plansch- o. Litteratur-aktb.	Plansch- & Litteratur-aktb	   1
Otto Rehn bokh.	Otto Rehn bokhandel	   1
A. Dillbergs bokh.	A. Dillbergs bokhandel	   1
Victor Pettersons boktr.	Victor Pettersons boktr	   1
Fredrika Bremerförbundet	Fredrika-Bremer-	   1
Redakt. af tidskr. 'Efteråt'	Redakt. af tidskr. 'Efteråt	   1
J. G. Fredengren	J.G. Fredengren	   1
Wald. Zachrissons tryckeri	Wald. Zachrissons boktr	   1
Idun :;Geber	Idun	   1
C. A. Berger	C.A. Berger	   1
W. Wilhelmssons boktr.	W. Wilhelmssons boktr	   1
Svenska allm. qvinnofören. till djurens skydd	Svenska allm. qvinnoförening till djurens skydd	   1
S. G. Borén	S.G. Boren	   1
Bonnier ;;Sköld	Bonnier	   1
Aktieb. Hiertas Bokförlag	Aktieb. Hiertas bok	   1
A. Peterssons boktr.	A. Peterssons boktr	   1
Z. Hæggströms f.-exped.	Z. Häggströmsexp	   1
N. J. Gumperts bokh. i distr.	N.J. Gumperts bokhandel i distr	   1
Hälsovännens förlagsexpedition	Hälsovännensexpedition	   1
hos Nya Dagl. Alleh:s boktr.	hos Nya Dagl. Alleh:s boktr	   1
Vår Tid.	Vår Tid	   1
Edm. Janse & C:is boktr. i distr.	Edm. Janse & C:is boktr. i distr	   1
Axel Lindahls photogr. anst.	Axel Lindahls photogr. anst	   1
Gumælius & K.	Gumälius & Co	   1
Falu nya boktr.-aktieb.	Falu nya boktr.-aktieb	   1
Sv. Familjejourn.	Svenska Familjejourn	   1
[R. W. Stare]	R.W. Stare	   1
O. Janssons bokh.	O. Janssons bokhandel	   1
'Fria Ordet'	'Fria Ordet	   1
Gust. Lindströms boktr.	Gust. Lindströms boktr	   1
Helsovännens exped.	Helsovännens exp	   1
Norstedt :;Gleerupska univ:s-bokh.	Norstedt	   1
Kristl. fören. för unge män	Kristl. förening för unge män	   1
Gleerupska univ.s bokh. i distr.	Gleerupska universitetsbokhandel	   1
Hj. Möllers univ:s bokh.	Hj. Möllers universitets bokhandel	   1
W. Billes bokf.-aktb.	W. Billes bokf.-aktb	   1
G. Chelius i komm	G. Chelius	   1
Tullstorps antiqv.-bokh.	Tullstorps antiqv.bokhandel	   1
A. V. Carlsons Bokf. aktb.	A.V. Carlsons Bokf.-aktb	   1
W. Zachrissons boktr.	W. Zachrissons boktr	   1
Gleerupska univ:ts bokh.	Gleerupska universitetsbokhandel	   1
P. A. Huldbergs bokförlag	P.A. Huldbergs bok	   1
Centraltryckeriets förlagsexp. i distr.	Centraltryckerietsexp. i distr	   1
Barnavännens förl.	Barnavännen	   1
Nordin & Josephson i komm.	Nordin & Josephson	   1
M. W. Wallberg & Co Boktryckeri	M.W. Wallberg & Co Boktryckeri	   1
Lundequistska bokh. i komm	Lundeqvistska bokhandel	   1
Kristliga fören. af unge män	Kristliga förening af unge män	   1
J. O. Almer	J.O. Almer	   1
J. C. Lagerspetz	J.C. Lagerspetz	   1
Fören. emot lifsmedeltullar	förening emot lifsmedeltullar	   1
Henr. Sandbergs bokh.	Henr. Sandbergs bokhandel	   1
[C. A. V. Lundholm]	C.A.V. Lundholm	   1
D. F. Bonniers boktr.	D.F. Bonniers boktr	   1
Högborgska bokförlaget	Högborgska bok	   1
Hj. Appeltoft	Hj. Appeltofft	   1
O. I. Stenborg	O.I. Stenborg	   1
F. & G. Beijers Bokf. aktb.	F. & G. Beijers Bokf.-aktb	   1
Socialdemokr. arbetarepart. norra distr.-styrelse	Socialdemokr. arbetarepart. norra -styrelse	   1
K. J. Bohlin & K.	K.J. Bohlin & Co	   1
Ivar Hæggströms Boktr.	Ivar Häggströms boktr	   1
Gleerupska univ.s bokh.	Gleerupska universitetsbokhandel	   1
Andréens boktr.	Andreens boktr	   1
Kristl. fören:n af unga kvinnor	Kristl. fören:n af unga qvinnor	   1
Carl Suneson (i distr.)	Carl Suneson	   1
K. Marinförvaltningen	 Marinförvaltningen	   1
H. V. Vesterlunds boktr.	H.V. Vesterlunds boktr	   1
K. Flottans kommandoexped.	K. Flottans kommandoexped	   1
Söndagsskolefören	Söndagsskolfören	   1
Sv. Trävarutidning	Svenska Trävarutidning	   1
Den trogna tjenarinnans exped.	Den trogna tjenarinnans exped	   1
Palm & Stadling i komm	Palm & Stadling	   1
Alb. Bonnier i distr.	Alb. Bonnier i distr	   1
P. A. Norstedt & S.r.	P.A. Norstedt & Söner	   1
Ad. Johnson i komm	Ad. Johnson	   1
A. F. Andersson	A.F. Andersson	   1
P. A. Norstedt & S.r	P.A. Norstedt & Söner	   1
Gust. Lindström boktr.	Gust. Lindström boktr	   1
O. L. Svanbäcks tryckeri	O.L. Svanbäcks tryckeri	   1
Gleerupska Univ:s bokh.	Gleerupska universitetsbokhandel	   1
P. A. Huldbergs Bokh.	P.A. Huldbergs bokhandel	   1
Lundequistska Bokh. i komm.	Lundeqvistska bokhandel	   1
Fost.-stift:s F.-exp. i komm.	Fost.-stift:s f.-exp	   1
Samson & Wallin i distr.	Samson & Wallin i distr	   1
G. Chelius i distr.	G. Chelius i distr	   1
Wilh. Silén	Wilh. Silen	   1
Gleerupska univ:sbokh.	Gleerupska universitetsbokhandel	   1
P. M. Sahlströms Bokh. i komm	P.M. Sahlströms bokhandel	   1
hos Nya Dagl. Alleh:s tidningsaktieb.	hos Nya Dagl. Alleh:s tidningsaktieb	   1
P. Palmquists boktr.	P. Palmqvists boktr	   1
Gust. Ewerlöf	Gust. Everlöf	   1
C. E. Fritzes k. hofbokh. [distributör]	C.E. Fritzes k. hofbokhandel	   1
C. A. V. Lundholm :;Fredrikson	C.A.V. Lundholm	   1
Stockholms-tidn. red.	Stockholms-tidn. red	   1
Landtförsvarsdep.	Landtförsvarsdep	   1
Filipst. tidn.	Filipst. tidn	   1
Allm. distributionsbyrån	Allm. sbyrån	   1
Berg & C:o.	Berg & Co	   1
Arb.	Arb	   1
Thorsén & C:o.	Thorsen & Co	   1
Lindståhl ;;Eget förlag	Lindståhl	   1
Akademiska bokförl.	Akademiska bok	   1
Handelstid:s	Handelstidn:s	   1
Wretstorp Förf.	Wretstorp Förf	   1
C. G. E. Bloms a.-b.	C.G.E. Bloms a.-b	   1
[Författaren]	Författaren	   1
Sv. allm. djurskyddsfören	Svenska allm. djurskyddsfören	   1
Wald, Zachrissons Boktryckeri A.-B.	Wald, Zachrissons Boktryckeri A.-B	   1
Öfversättaren	Översättaren	   1
Ågren & Karell	Ågren & Coarell	   1
Skoglund :;[Seelig]	Skoglund	   1
'Pass' exp.	'Pass' exp	   1
Tr.- & bokh.-ab	Tr.- & bokhandel-ab	   1
Berättelseförl.	Berättelse	   1
Bjursströms	Bjurström	   1
Miss-arb:s förl.	Miss-arb	   1
Fritzes bokhandel [distributör]	Fritzes bokhandel	   1
A. Wallén	A. Wallen	   1
Ekecrantz' bokh.	Ekecrantz' bokhandel	   1
Tryckningskommitténs förlag	Tryckningskommitten	   1
Norrköpings förlagsaktiebolag	Norrköpingsaktiebolag	   1
Sv. nationalloges förl.	Svenska nationalloge	   1
Socialdemokratiska kvinnokonferensens arbetsutskott	Socialdemokratiska qvinnokonferensens arbetsutskott	   1
Sv. lifräddningssällsk	Svenska lifräddningssällsk	   1
Ny tidning för idrotts exped.	Ny tidning för idrotts exped	   1
Svenska riksförbundet mot osedlighet i litteratur, präss och bild	Svenska riks mot osedlighet i litteratur, präss & bild	   1
Svenska riksförb. mot osedlighet i litteratur, präss och bild	Svenska riks mot osedlighet i litteratur, präss & bild	   1
P. A. Norstedt & söners Förlag	P.A. Norstedt & Söner	   1
Sveriges allmänna folkskollärareförenings litteratursällsk.	Sveriges allmänna folkskollärareförenings litteratursällskap	   1
Sandbergs bokh. ;;SSUH	Sandbergs bokhandel	   1
Förl. aktieb.	 aktieb	   1
Jämtlandspost:s	Jämtlands-Posten	   1
Kristl. bokf.	Kristl. bokf	   1
Nya tr.-a.b.	Nya tr.-a.-b	   1
S. Roberts förl.	S. Robert	   1
A. B. Engelsbergs fiskodlingsanstalt	A.B. Engelsbergs fiskodlingsanstalt	   1
Tidningen Templaren distr.]	Tidningen Templaren distr	   1
[Sahlberg]	Sahlberg	   1
Palmér	Palmer	   1
Vita bandets exp.	Vita bandets exp	   1
Frihetsförb:s förl.	Frihetsförb	   1
Ådalens tr.-a.-b.	Ådalens tr.-a.-b	   1
Ahlén & Åkerlund	Ahlen & Åkerlund	   1
Eriksons bokh.	Eriksons bokhandel	   1
Allmänna valmansförb.	Allmänna valmansförb	   1
Kommittén f. ev. miss. i Ryssland	Kommitten f. Evangeliska miss. i Ryssland	   1
Folkskolans bokförlag	Folkskolans bok	   1
Soc.-dem. arb.-partiets förl.	Soc.-dem. arb.-partiet	   1
Socialdemokrat. ungdomsförbundet	Socialdemokrat. ungdoms	   1
Carl Thorsén	Carl Thorsen	   1
Tr.- och tidn.-för:s	Tr.- & tidn.-för	   1
Vernamo boktr.	Vernamo boktr	   1
Sv. Distrib.-byrån	Svenska sbyrån	   1
Sv. läraretidnings exp.	Svensk läraretidning	   1
Socialistiska ungdomsklubbarnas förl.	Socialistiska ungdomsklubbarna	   1
Göteborgs soc.-klubbars förl.	Göteborgs soc.-klubbar	   1
Billsténs	Billsten	   1
Nya tr.-ab	Nya tr.-a.-b	   1
Ad. Johnsson	Ad. Johnson	   1
Olssons eftr.	Olssons eftr	   1
Ragnar Lindstams förl.	Ragnar Lindstam	   1
Länstidningens exp.	Länstidningens exp	   1
Akad bokförl.	Akad bok	   1
Mattssons bokh. (distr.)	Mattssons bokhandel	   1
Schmidtz	Schmidt	   1
Öst. Corresp.	Östg. Corresp:s	   1
Kvinliga missionsarbetares förl.	Kvinliga missionsarbetare	   1
Nässjö förl.-a.-b.	Nässjö -a.-b	   1
Bergslag. Nyh.	Bergslag. Nyh	   1
Littorin & Rydéns	Littorin Ryden	   1
Dahlberg & Anderssons bokförl.	Dahlberg & Anderssons bok	   1
Gustaf Adolfs-förbundet	Gustaf Adolfs-	   1
Mattssons bokh. i distr.	Mattssons bokhandel i distr	   1
Sunesson bokh.	Sunessons bokhandel	   1
Humblas bokh. i distr.	Humblas bokhandel i distr	   1
Församlingsvännens förl.	Församlingsvännen	   1
Fris. ungdomsförb.	Fris. ungdomsförb	   1
Värml. dagbl.	Värml. dagbl	   1
Carlssons acc.	Carlssons acc	   1
Gottfr. Dahl.	Gottfr. Dahl	   1
Härnösands boktr.-AB	Härnösands boktr	   1
Nymans Eftertr.	Nymans eftr	   1
Fören.tidn.	föreningtidn	   1
Petterssons eftr.	Petterssons eftr	   1
Cederquist [kommissionär]	Cederqvist	   1
Socialdemokr. ungdomsförb:s förl.	Socialdemokr. ungdomsförb	   1
Tr.- & tidn:s fören.	Tr.- & tidn:s fören	   1
Ådalens boktr.-a.-b.	Ådalens boktr.-a.-b	   1
Janhekt i distr.	Janhekt i distr	   1
Sveriges filatelistför:s förl.	Sveriges filatelistför	   1
Ad. Johnson i distr.	Ad. Johnson i distr	   1
Fören. tidn:s	förening tidn:s	   1
Lindstedts bokh. i distr.	Lindstedts bokhandel i distr	   1
Östergötl. folkbl.	Östergötl. folkbl	   1
Tr.- & bokh.-a.-b.	Tr.- & bokhandel-a.-b	   1
Bokförlags-a.-b. Norden	Boks-a.-b. Norden	   1
Värmlands boktr.	Värmlands boktr	   1
Förlagsaktiebol.	saktiebol	   1
Hemortslärans exp.	Hemortslärans exp	   1
Amir.	Amir	   1
Ljungskile bokförlag	Ljungskile bok	   1
Tabernaklets förl.	Tabernaklet	   1
Ekman i distr.	Ekman i distr	   1
Thorsén	Thorsen	   1
Svenska nykerhetsförl.	Svenska nykterhets	   1
Svenska bokförlagsfören	Svenska boksfören	   1
Lindgren & söners	Lindgren & söner	   1
[C. Lindahl]	C. Lindahl	   1
Söderm. läns tidn.	Söderm. läns tidn	   1
Wettergren & Kerber (distr.)	Wettergren & Coerber	   1
Barnavännens exp.	Barnavännens exp	   1
S.G.U.	S.G.U	   1
Fram :;Socialdemokratiska ungdomsförb.	Fram	   1
Sv. fredsfören	Svenska fredsfören	   1
Svenska arbetsgifvarefören.	Svenska arbetsgivareföreningen	   1
Tr. Ferm.	Tr. Ferm	   1
Gustafson & Påhlson.	Gustafson & Påhlson	   1
Holmgrens bokh.	Holmgrens bokhandel	   1
Hernösandspost:s	Hernösandspostens	   1
Karlsons bokh.	Carlsons bokhandel	   1
I distribution hos Nordiska bokh.	I  hos Nordiska bokhandel	   1
Fahlgrens bokh. i distr.	Fahlgrens bokhandel i distr	   1
Björcks bokh.	Björcks bokhandel	   1
Dahlb. tr. & förl.	Dahlb. tr. &	   1
Förlags-aktiebolaget	saktiebolaget	   1
Litogr. anst.	Litogr. anst	   1
Nordisk familjeboks	Nordisk familjebok	   1
Killbergs bokh. [distributör]	Killbergs bokhandel	   1
Tr.- och tidn.-fören	Tr.- & tidn.-för	   1
Broby Förf.	Broby Förf	   1
Tidn.-för.	Tidn.-för	   1
Östersundspost:s	Östersunds-Posten	   1
'Vestkusten'	Vestkusten	   1
Karlstadstidn:ns	Karlstads-Tidn	   1
G. Schröders förl.	G. Schröder	   1
Avéns	Avens	   1
Rydheims bokh.	Rydheims bokhandel	   1
Roséns	Rosens	   1
Wolds bokh.	Wolds bokhandel	   1
Skoglund ;;Westerlund	Skoglund	   1
Folkhögskolan i distr.	Folkhögskolan i distr	   1
Lifregementets exp.	Lifregementets exp	   1
Svenska Nykterhetsförl.	Svenska nykterhets	   1
Sv. geol. undersökn	Svenska geol. undersökn	   1
Bohm (distr.)	Bohm	   1
Socialdemokratiska arbetarpartiets förl.	Socialdemokratiska arbetarepartiet	   1
